event_date,event_title,event_description,landslide_trigger,country_name,country_code,admin_division_name,longitude,latitude,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,max_rainfall_7d,elevation_m,slope_deg,location_accuracy_km,FAOSOIL,DOMSOI,landslide_occurred
2022-08-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-08-07,none,India,IN,Sikkim,88.5292,27.172,1.3,44.3,106.10000000000001,285.9,32.7,322.0,37.359591147855866,5.0,Bd32-2bc,Bd,0
2022-08-25 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-08-25,none,India,IN,Nagaland,94.2442,26.1677,1.5,18.8,47.7,96.1,13.9,774.0,12.19922578147437,100.0,Ao76-2/3c,Ao,0
2010-04-21 00:00:00,Shillong-Jowai(Jwai)-Badarpur National Highway(NH 44) at Sunapur village in Jaintia Hills District,"Traffic movement on the Shillong-Jowai-Badarpur National Highway came to a standstill for the last two days due to heavy landslides at Sunapur village in Jaintia Hills district.  NH 44, the main road link via Shillong to Tripura, Mizoram and Barak Valley of Assam was severely affected for over 12 hours. Villages under Narpuh Elaka including Sunapur, Ratacherra, Lumshnong and Umkiang have been badly hit by heavy rain for the past eight days.  Heavy rains accompanied by high velocity winds hit some villages in the area and damaged several houses and uprooted hundreds of trees besides causing landslides at Sunapur village.  A small hillock including a number of huge trees collapsed on highway which resulted in a huge traffic jam as thousands of vehicle were stuck for last two days.",downpour,India,IN,Meghalaya,92.2845,25.3612,22.82,90.58,192.15,218.81,58.33,1222.0,3.586080799213583,25.0,Ao74-2b,Ao,1
2015-07-09 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-07-09,none,India,IN,Nagaland,94.8833,26.4333,21.3,38.300000000000004,116.60000000000001,207.8,25.3,554.0,27.021028298552192,25.0,Ao76-2/3c,Ao,0
2010-06-16 00:00:00,"rails between Jatinga and Longrangjao(?), Assam","Train services in central Assam's North Cachar Hills district have been disrupted due to heavy landslides and a three-day railway blockade called by a students organisation today.  The landslide and blockade affected the Agartala Special, Cachar Express, Barak Valley Passenger, Hill Queen and several other goods trains, railway sources said here today.  Landslides between Jatinga and Longrangjao as well as Mahur and Wadringdisa yesterday stopped rail traffic in the district, the sources said.",downpour,India,IN,Assam,92.8025,25.0633,14.74,62.96,129.34,320.6,39.68,93.0,20.03237253917104,25.0,Gd25-2a,Gd,1
2021-06-08 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-06-08,none,India,IN,Arunachal Pradesh,92.35,27.4,42.1,96.6,238.2,472.9,58.3,2622.0,27.60616139709439,50.0,Ao80-2bc,Ao,0
2012-09-14 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-09-14,none,India,IN,Manipur,93.9157,24.6869,17.5,25.6,40.3,106.60000000000001,17.5,777.0,0.0,50.0,Gh12-2a,Gh,0
2013-08-17 23:00:00,The Imphal-Jiribam Section Of Nh-37 In Tamenglong District,"Over 700 Imphal-bound freight trucks were Sunday stranded between Rengpan and Khambirong on the stretch of the Imphal-Jiribam section of NH-37 in Tamenglong district after the road was totally blocked by a landslide triggered by continuous heavy rainfall. An official report reaching here said that the landslide at various places between Rengpang and Khambirong of the highway was triggered by heavy rainfall last night blocking vehicular movement. Over 700 freight trucks including oil tankers and goods laden trucks heading Imphal from Jiribam with security escorts were reportedly stranded at various places beyond Rengpang on Jiribam side. The freight trucks include among other 250 trucks loaded with rice and other Food Corporation of India (FCI), 30 oil tanker and 10 trucks carrying life saving drugs. The landslide was triggered after around 150 trucks had crossed the area with security escort. Besides this, those vehicles which had already crossed the landslide area remained stranded be",continuous_rain,India,IN,Assam,93.4341,24.7625,8.13,26.33,125.91,211.13,51.71,657.0,36.59719885359989,10.0,Bh16-2/3c,Bh,1
2010-08-13 00:00:00,"NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland","Kohima cut off in both directions on NH 39 ... Imphal, August 20 2010: Landslides have occurred near the Kohima Municipality Council (KMC) dumping ground and its vicinity since a week ago.  Fresh landslides occurred again today.  Over 400 Manipur bound trucks are still stranded in the area.",downpour,India,IN,Nagaland,94.04619681,25.70223725,10.61,13.72,16.8,46.96,10.61,1013.0,9.356034364378676,5.0,Ao76-2/3c,Ao,1
2014-09-22 00:00:00,Garchuk,another road in Garchuk was also blocked due to landslide.,rain,India,IN,Assam,91.7082,26.1044,126.76,191.59,231.7,266.59,126.76,50.0,2.119791324560513,5.0,Nd2-2b,Nd,1
2018-08-25 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-08-25,none,India,IN,Mizoram,92.6921,24.1293,5.0,39.8,91.5,176.8,24.4,822.0,12.81474088364528,50.0,Bd61-2c,Bd,0
2019-08-15 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-08-15,none,India,IN,Meghalaya,91.8666,25.5772,3.0,24.7,49.3,97.0,17.7,1473.0,11.687392758994248,5.0,Ao74-2b,Ao,0
2010-08-09 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-08-09,none,India,IN,Meghalaya,92.2897,25.3433,2.7,6.7,33.0,152.1,12.0,1201.0,1.0249975202040136,25.0,Ao74-2b,Ao,0
2013-06-26 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-06-26,none,India,IN,Nagaland,94.7031,26.0977,8.1,23.2,28.9,56.8,10.1,1703.0,27.369455013928143,25.0,Ao76-2/3c,Ao,0
2020-06-18 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-06-18,none,India,IN,Arunachal Pradesh,93.804,27.3034,43.7,101.4,180.4,284.6,43.7,724.0,48.952197016329734,5.0,Nd53-3bc,Nd,0
2010-08-27 16:30:00,"NH-53 at Nungba police station, Kambirong(?), Manipur","Imphal, August 27 2010: The state was cut off from the rest of the country as landslides triggered by torrential rains blocked both NH-39 and 53.The disturbances on the highways are amidst the extended 25-day economic blockade imposed by UNC which entered the third day today.  The landslide blocking NH-39 occurred at Ekai village, two kilometer away from Tadubi at about 4.30 pm today while the traffic on NH-53 was blocked by a heavy landslide at Kambirong only 10 metres away from Nungba police station, official reports said.  The report said that due to the landslide at Ekai village, highway traffic has been totally blocked.  A portion of around 10 metres of the hill face has slid due to torrential rains in the last few days, it added.  The road has been totally blocked by rocks and mud forcing freight trucks and other vehicles stranded on both sides of the landslide area.",downpour,India,IN,Assam,93.4221,24.7505,8.73,15.13,35.38,96.58,8.73,784.0,10.96796618678514,5.0,Bh16-2/3c,Bh,1
2021-06-25 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-06-25,none,India,IN,Manipur,94.48214677,25.3098633,1.6,10.4,19.3,47.4,7.7,1552.0,29.263043895532036,25.0,Bh16-2/3c,Bh,0
2010-08-01 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-08-01,none,India,IN,Arunachal Pradesh,96.5316,28.0822,77.3,109.1,175.0,372.1,77.3,582.0,31.735828847521173,1.0,I-Af-Bd-2c,I,0
2018-08-13 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-08-13,none,India,IN,Meghalaya,90.232,25.5212,1.8,10.5,15.7,136.3,4.7,580.0,20.309247989722795,10.0,Nd2-2b,Nd,0
2013-09-11 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-09-11,none,India,IN,Meghalaya,92.3807,25.1416,7.4,22.900000000000002,104.10000000000001,223.3,34.1,158.0,10.756185231515634,5.0,Ge53-3a,Ge,0
2010-06-05 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-06-05,none,India,IN,Sikkim,88.708,27.3721,26.5,43.4,58.4,139.1,26.5,3159.0,38.00689623991378,25.0,Bd32-2bc,Bd,0
2020-07-12 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-07-12,none,India,IN,Manipur,93.5291,24.7016,10.6,27.2,69.8,121.3,13.8,657.0,12.984858642158148,5.0,Bh16-2/3c,Bh,0
2023-07-24 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-07-24,none,India,IN,Assam,92.4943,24.4638,27.5,57.7,113.7,170.7,32.1,94.0,12.933283004058028,10.0,Bd61-2c,Bd,0
2014-06-28 09:00:00,"Kharghuli Hills, Assam","Over 50 people had a narrow escape in Guwahati when 13 houses collapsed in landslide on Saturday. The incident took place in the morning at Kharghuli hilltop where 13 houses were damaged in landslide. The people inside the houses, who were remaining alert, however, managed to escape the tragedy. The incident took place 24 hours after three persons of a family died in landslide in Bhangagarh area.",rain,India,IN,Assam,91.7652,26.1964,10.84,31.92,109.1,284.38,45.0,79.0,12.910612429743768,,Ao79-a,Ao,1
2019-06-13 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-06-13,none,India,IN,Assam,92.3576,24.8669,2.5,8.8,51.0,200.6,17.1,20.0,2.0413777681804106,1.0,Ge53-3a,Ge,0
2010-10-10 06:00:00,"Lower Chandmari area, PWD department, Kohima, Manipur","Today, a government quarter belonging to PWD department and three private houses in Lower Chandmari area, Kohima started to sink around 6 am. Informing the media, a concerned citizen, Temjentiba, stated “I want to make the concerned authority aware of the damage and arrange necessary measures to help the effected victims who are like you and me. As a responsible citizen I’m sharing this with the rest of the people.” It was estimated that altogether, four houses were completely sunk and damages estimated to be worth 40 to 50 lakhs of rupees.",downpour,India,IN,Nagaland,94.1072,25.6623,0.87,76.09,120.34,131.06,52.1,1382.0,9.350342558119696,1.0,Ao76-2/3c,Ao,1
2017-09-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-09-07,none,India,IN,Mizoram,92.7146,23.7365,2.8,18.0,33.9,151.7,13.1,1024.0,35.93984192404095,1.0,Bd61-2c,Bd,0
2021-06-02 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-06-02,none,India,IN,Assam,93.0038,26.5836,7.6,70.8,123.7,201.0,44.7,69.0,1.852254273911334,50.0,Af48-2ab,Af,0
2021-08-25 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-08-25,none,India,IN,Sikkim,88.6586,27.6163,49.0,113.8,237.4,539.0,67.7,1842.0,31.364113895216203,1.0,Bd32-2bc,Bd,0
2018-06-11 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-06-11,none,India,IN,Assam,93.1477,25.4749,8.8,22.9,45.0,79.4,10.1,147.0,3.5885571438036794,50.0,Ao76-2/3c,Ao,0
2010-07-19 06:00:00,"Jahjon ward(?), Mon town, Nagaland","Due to heavy rainfall, one house was damaged while other was washed away by the landslide at Jahjon ward, Mon town on July 19 around 6 am.  Apart from the damage of properties and houses, no casualty was reported.",downpour,India,IN,Nagaland,95.0283,26.7215,13.18,50.87,108.57,173.74,20.09,722.0,13.369645277910749,5.0,Ao76-2/3c,Ao,1
2016-08-27 00:00:00,Synthetic negative example,No recorded landslide at this location on 2016-08-27,none,India,IN,Nagaland,94.5238,26.0093,0.4,5.3,10.9,36.7,3.1,1808.0,20.62758173058563,5.0,Ao76-2/3c,Ao,0
2019-07-20 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-07-20,none,India,IN,Mizoram,92.6755,24.2315,5.3,30.400000000000002,41.6,168.0,18.6,672.0,5.527812889706318,50.0,Bd61-2c,Bd,0
2011-09-09 00:00:00,Synthetic negative example,No recorded landslide at this location on 2011-09-09,none,India,IN,Manipur,94.0926,25.3908,26.5,64.6,108.3,148.1,26.5,1307.0,14.54418447986959,10.0,Ao76-2/3c,Ao,0
2017-09-11 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-09-11,none,India,IN,Meghalaya,90.5549,25.2193,12.3,59.2,83.2,192.7,28.7,271.0,4.622196164454146,10.0,Nd2-2b,Nd,0
2011-08-13 08:00:00,"Chumukedima, Dimapur","22 mudslides, 4 major slides. Road closed",downpour,India,IN,Assam,93.8067,25.7713,9.88,16.2,56.43,116.38,16.74,234.0,6.172125181758627,10.0,Ao76-2/3c,Ao,1
2021-06-19 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-06-19,none,India,IN,Mizoram,92.71060943,23.73504471,22.5,34.0,53.9,163.6,22.5,941.0,30.27625293414386,1.0,Bd61-2c,Bd,0
2016-08-05 00:00:00,Babrang village under Jang circle in Tawang district,"Three persons were injured and eight houses collapsed following landslides triggered by torrential rain at Barbara in Tawang district of Arunachal Pradesh, an official said today.",downpour,India,IN,Arunachal Pradesh,91.9754,27.5754,0.23,10.25,20.27,96.55,7.21,2410.0,26.864068197615136,5.0,Ao80-2bc,Ao,1
2012-06-11 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-06-11,none,India,IN,Assam,93.8067,25.7713,0.9,18.8,34.6,264.0,13.3,234.0,6.172125181758627,10.0,Ao76-2/3c,Ao,0
2022-09-27 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-09-27,none,India,IN,Assam,91.8717,26.1062,6.2,13.9,41.9,96.6,14.1,246.0,6.166308477023598,5.0,Nd2-2b,Nd,0
2015-07-12 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-07-12,none,India,IN,Arunachal Pradesh,93.7706,27.1249,1.0,14.100000000000001,43.7,85.4,16.8,157.0,30.203926293037487,5.0,Be82-a,Be,0
2015-08-01 00:00:00,between Bongyang and Lokchao along the Imphal-Moreh highway,"Meanwhile, landslides also wreaked havoc in between Bongyang and Lokchao along the Imphal-Moreh highway and Tengnoupal-Sangshak road in Chandel district.",continuous_rain,India,IN,Manipur,94.0644,24.4072,3.7,100.7,118.29,201.72,76.06,1169.0,30.250220321793236,5.0,Ao76-2/3c,Ao,1
2018-08-06 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-08-06,none,India,IN,Nagaland,94.4619,26.0481,1.5,17.2,222.4,368.2,100.9,865.0,29.6360306360278,,Ao76-2/3c,Ao,0
2013-08-04 00:00:00,"Suruhuto Town, Nagaland","Incessant torrential rain, which began Sunday at around 11.30 p.m. has completely cut off Suruhuto town from the rest of the state. In a press release, NGZPMC joint secretary Hotoshe Sema said all three links connecting Zunheboto, Mokokchung and Tuensang have been cut off. Road to Zunheboto has been  blocked in 5-6 places and Mokokchung road has been blocked in two places near Zhekuto and Longsa. The valleys of Nanga (Dikhu), Phizo and Tizu, known as rice bowls of Suruhuto Area has been damaged by floods and landslides. Many terrace fields and canals have been washed away by flood. A team of Nanga (Dikhu) Greener Zone Project Management Committee (NGZPMC) who were on GPS mapping of Community Conserved Area (CCA) has been stranded at Nanga valley owing to flood. Log bridges connecting Phuye New/Old and Suruhuto/Surumi/Aichi Saghemi villages have been washed away. Travelers from Tuensang to Kohima/Dimapur via Suruhuto-Coco shortcut road have been requested to take the via Mokokchung rout",monsoon,India,IN,Nagaland,94.6055,26.1498,5.78,14.93,47.43,91.56,17.14,1699.0,30.860938989120513,10.0,Ao76-2/3c,Ao,1
2018-07-03 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-07-03,none,India,IN,Mizoram,93.0514,23.8447,14.0,24.5,49.8,79.7,14.0,1086.0,27.867464228189014,10.0,Bh16-2/3c,Bh,0
2015-06-19 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-06-19,none,India,IN,Arunachal Pradesh,93.6885,27.1034,11.5,33.3,93.8,339.7,18.2,144.0,2.2771438387407703,5.0,Be82-a,Be,0
2013-06-09 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-06-09,none,India,IN,Manipur,93.686,25.16,15.5,40.7,84.5,115.3,21.6,1016.0,36.10655674778545,1.0,Bh16-2/3c,Bh,0
2011-06-28 00:00:00,"Ikou-Gangpijang road, near: Ikou, Saikul, and Gangpijang; Imphal India","June 28 2011: Ikou-Gangpijang road, development work of which was left incomplete following some disputes in awarding the contract, has been disconnected following landslide.  Consequent upon the landslide, passenger buses travelling from Imphal could not proceed beyond Ikou.  The passengers travelling to Saikul have to cross the landslide area on foot, and then travel forward till Saikul from Gangpijang in passenger jeeps.  In case passenger jeeps are not available, people have to walk all the way to Saikul which is about 2.5 Kms away.  Development work on Sagolmang-Saikul road which passes through Ikou and Gangpijang was abandoned after completing around 80 per cent of the following disputes in the contract deals.  The development work of the road was abandoned after the work order was given to a second contractor.  Notably, taking serious note of the abandonment of the road development work, KSO Saikul and Kuki Inpi Saikul appealed to the Chief Minister to finish the work before ons",rain,India,IN,Manipur,94.0144205,25.03561729,12.9,73.66,106.5,166.09,42.95,860.0,27.282090548675143,25.0,Ao76-2/3c,Ao,1
